id;nhogar;miembro;zona;edad;sexo;parentes_4;p5_3;t1;t2;t3;t4_1;t5_1;t5_1a;t6_1;t7;t8;t9;t10;t11_0;t11_1;t12;estado;t12_bis;t11_2;t13_0;t13_0_espe;t13;t14;t15;t18;t18_0;t19;t20_1;t21_1;t22_1;t48a_d;t48b_d;t48c_d;t50d_a;t50d_b;t50d_c;t50d_d;t50d_e;t50d_f;t50d_g;t50d_h;t51_d;t51_e;t23_1_cod;t23_2;t24_1_cod;t27_2;t28;t29;t29a;t30_1;sem_hs;t31_b;t32_b;t33;t34;t35_0;t35;to1;t44;t45;t46;t47;t48;categori;t38;t39;t40_1;t40b;t40_2;tu1;t41_cod_2;t_calocu;t37_cod_2;t37_coda_2;tu3;tu4;tu5;tu6;tu7;mtrab;tu9_1_a;tu9_1_b;tu9_1_c;tu9_1_d;tu13_0;tu13;tu14;tu15;tu16_a;tu16_b;tu16_c;tu16_d;tu16_e;tu17_a;tu17_b;tu17_c;tu17_d;tu17_e;t48a;t48b;tu18;tsd3_0;tsd3;tsd6;tsd4;tsd8;ta1;ta2;ta3;ta4;ta5;ta6;ta8_a;ta8_b;ta8_c;ta8_d;ta8_e;ta8_f;ta8_g;ta8_h;t51_bis;i1;i4;i6_3;i7_0;i7_1;i7_2;i7_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;cptso37_cod;tso38;tso39;tso40_1;tso40b;tuso3;tuso4;tuso5;tuso6;tuso7;tuso9_1_a;tuso9_1_b;tuso9_1_c;tuso9_1_d;tso41_cod2;tso44;tso45;tso46;tso47;tso48;tso48a;tso48b;tsdso3;tsdso6;tsdso4;tsdso8;taso1;taso8_a;taso8_b;taso8_c;taso8_d;taso8_e;taso8_f;taso8_g;taso8_h;tso51;e2;nivel_2;tipcob2_2;fexp
856;1;4;2;19;2;3;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8.0;1;0;2;0;18;2;0;0;0;0;0;0;3;0;0;0;0;0;0;57314;4;9700;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;8000;2;3;0;0;1;0;0;2;2;2;2;2;2;2;2;3;1;0;2;2;4;0;0;9;280000;9;280000;2;0;2;0;2;0;9;280000;9;6750000;964285.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;353
856;1;5;2;19;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;6750000;964285.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;353
856;1;6;2;14;2;3;5;2;2;2;0;0;0;0;0;0;2;2;3;2;0;3;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;6750000;964285.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;353
856;1;7;2;13;2;3;0;2;2;2;0;0;0;0;0;0;2;2;3;2;0;3;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;6750000;964285.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;353
857;1;1;1;49;1;1;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;49.2;1;0;2;0;16;2;0;3;0;0;0;0;3;2;2;9;5;2;2;92333;3;7000;5;2;1;2;0;0;2;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;4;1;1;1;1;1;1;1;2;1;1;0;2;2;1;2;0;9;2300000;9;2300000;2;0;2;0;2;0;9;2300000;9;2300000;2300000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;762
858;1;1;2;49;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;1;0;2;0;17;2;0;3;0;0;0;0;3;1;2;7;0;2;5;10333;3;8401;6;2;1;2;0;0;2;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;1;1;1;1;2;2;1;1;0;2;2;1;2;0;9;700000;9;700000;2;0;2;0;2;0;9;700000;9;1700000;850000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;438
858;1;2;2;54;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;4;0;2;0;18;2;0;3;0;0;0;0;3;2;2;6;0;2;3;81201;1;6200;5;2;1;1;2;1;1;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;2;2;1;1;0;2;2;1;2;0;9;1000000;9;1000000;2;0;2;0;2;0;9;1000000;9;1700000;850000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;438
859;1;1;1;49;1;1;1;2;2;4;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;2;1;22;2025;3;0;0;0;0;0;1;1;1;1;1;1;1;2;1;1;2009;2;6001;3;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;7000000;1400000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;423
859;1;2;1;45;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;1;0;2;0;21;2;0;3;0;0;0;0;3;2;2;7;0;2;4;7001;1;4807;3;2;1;1;2;1;1;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;2;1;1;0;2;2;1;2;0;1;5000000;1;5000000;2;0;2;0;9;2000000;9;7000000;9;7000000;1400000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;423
859;1;3;1;17;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;7000000;1400000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;423
859;1;4;1;14;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;7000000;1400000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;423
859;1;5;1;11;1;3;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;7000000;1400000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;423
860;1;1;3;49;1;1;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;1;0;1;1;16;2;0;3;0;0;0;0;3;2;2;2;0;1;2;20333;3;8200;5;2;1;2;0;0;2;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;2;1;2;2;2;2;2;2;1;0;2;2;3;0;0;1;800000;1;800000;2;0;2;0;2;0;1;800000;1;1500000;750000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;163
860;1;2;3;52;1;6;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;4;0;1;1;18;1;2;1;0;3;2;0;2;2;1;1;0;1;4;72113;3;4000;2;2;8;2;0;0;2;1;5;5;5;2;3;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;700000;1;700000;2;0;2;0;2;0;1;700000;1;1500000;750000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;163
861;1;1;3;49;2;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;1;0;2;0;18;1;1;3;0;0;0;0;3;2;2;2;0;1;4;10333;3;4807;3;2;1;2;0;0;2;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;2;1;1;1;1;1;1;1;2;1;1;0;2;2;1;2;0;1;799000;1;799000;2;0;2;0;2;0;1;799000;1;799000;799000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;592
862;1;1;2;49;2;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;1;0;1;1;15;2;0;3;0;0;0;0;3;2;2;7;0;2;4;40202;2;8600;7;2;1;2;0;0;2;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;2;1;1;0;2;2;1;2;0;1;1800000;1;1800000;2;0;2;0;2;0;1;1800000;1;1800000;1800000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;1309
863;1;1;2;49;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;1;0;2;0;18;2;0;1;0;3;2;0;2;2;1;1;0;1;3;41132;2;7000;5;2;3;0;2;1;1;1;5;5;1;2;3;2;2;2;2;1;2;2;2;2;2;2;2;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2525000;9;2525000;2;0;9;300000;9;300000;9;2825000;9;6725000;1681250.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;266
863;1;2;2;54;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;1;0;2;0;18;2;0;3;0;0;0;0;3;2;2;7;0;2;5;7001;1;6100;5;2;1;1;2;1;1;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;2;1;2;0;9;2000000;9;2000000;2;0;9;600000;9;600000;9;2600000;9;6725000;1681250.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;266
863;1;3;2;20;2;3;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15.0;1;0;2;0;18;2;0;1;0;3;2;0;2;2;1;1;0;1;2;80132;2;7400;5;2;2;0;3;1;1;1;5;5;1;1;0;0;1;2;2;2;2;2;1;2;2;2;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;1;300000;2;0;2;0;9;500000;9;800000;9;6725000;1681250.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;266
863;1;4;2;18;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;500000;9;500000;9;6725000;1681250.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;266
864;1;1;2;49;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;1;0;2;0;18;2;0;3;0;0;0;0;3;2;3;7;0;2;4;80203;3;2900;1;2;1;1;2;1;1;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;2;1;2;0;1;1500000;1;1500000;2;0;2;0;2;0;1;1500000;1;3000000;750000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;1131
864;1;2;2;48;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;1;0;2;0;18;2;0;3;0;0;0;0;3;2;3;7;0;2;4;10332;2;2900;1;2;1;1;2;1;1;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;2;1;2;0;1;1500000;1;1500000;2;0;2;0;2;0;1;1500000;1;3000000;750000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;1131
864;1;3;2;11;2;3;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;3000000;750000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1131
864;1;4;2;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3000000;750000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1131
865;1;1;1;49;2;1;1;2;2;2;0;0;0;0;0;0;2;2;3;3;0;3;2;2;1;20;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1600000;320000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;213
865;1;2;1;19;2;3;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1600000;320000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;213
865;1;3;1;16;1;3;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1600000;320000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;213
865;1;4;1;11;1;3;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;1600000;320000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;213
865;1;5;1;54;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;1;0;2;0;18;2;0;3;0;0;0;0;3;1;3;7;0;2;4;34201;1;5100;4;2;6;2;0;0;2;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;1;1;1;1;1;2;1;1;0;2;2;1;2;0;9;1600000;9;1600000;2;0;2;0;2;0;9;1600000;9;1600000;320000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;213
866;1;1;2;49;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;64.0;1;1;2;0;18;2;0;3;0;0;0;0;3;2;2;7;0;2;3;50332;2;8501;7;2;1;2;0;0;2;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;2;1;2;0;1;1500000;1;2500000;2;0;1;650000;1;650000;1;3150000;1;5150000;1716666.7;8502;2;2;2;0;2;1;2;0;0;1;2;5;1;41112;1;0;3;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;2485
866;1;2;2;41;2;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;1;0;2;0;25;2;0;1;0;3;2;0;2;2;2;2;0;1;2;41112;2;8502;7;2;1;2;0;0;2;1;2;5;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2000000;1;2000000;2;0;2;0;2;0;1;2000000;1;5150000;1716666.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;2485
866;1;3;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5150000;1716666.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;2485
867;1;1;2;49;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35.0;1;0;1;2;18;2;0;3;0;0;0;0;3;1;2;7;0;2;5;11332;2;8401;6;2;1;1;2;1;1;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;1;2;1;1;1;1;1;1;0;2;2;1;2;0;9;2200000;9;2200000;2;0;2;0;2;0;9;2200000;9;7200000;3600000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;542
